"uniqID","yrint","yrborn","female","race","marital","educ","realrinc","health"
"ID_38205",2000,1980,0,1,5,12,7481,4
"ID_38225",2000,1928,0,1,1,16,29925,1
"ID_38233",2000,1943,1,1,3,12,21612,
"ID_38251",2000,1962,1,2,2,12,5985,3
"ID_38285",2000,1958,0,1,1,10,24937,3
"ID_38291",2000,1942,1,1,1,16,44887,4
"ID_38307",2000,1960,0,1,5,17,29925,3
"ID_38310",2000,1933,0,1,5,20,36575,
"ID_38322",2000,1970,0,1,4,19,134018,3
"ID_38326",2000,1947,1,1,1,13,7481,
"ID_38338",2000,1979,1,1,5,13,15793,
"ID_38346",2000,1973,0,3,1,12,21612,3
"ID_38353",2000,1964,0,3,1,9,24937,
"ID_38354",2000,1951,0,1,4,20,44887,3
"ID_38372",2000,1962,1,1,1,16,2992,4
"ID_38378",2000,1974,0,1,3,13,18287,3
"ID_38380",2000,1942,0,1,1,12,24937,4
"ID_38400",2000,1968,0,2,1,12,7481,4
"ID_38408",2000,1969,0,2,5,13,24937,3
"ID_38410",2000,1940,1,2,4,14,12468,3
"ID_38416",2000,1956,1,2,5,12,12468,3
"ID_38426",2000,1927,1,1,3,18,44887,4
"ID_38434",2000,1968,0,1,1,20,36575,4
"ID_38437",2000,1963,1,1,3,20,29925,3
"ID_38455",2000,1978,1,1,5,14,7481,
"ID_38471",2000,1956,1,3,1,13,29925,
"ID_38472",2000,1958,0,1,1,16,54862,4
"ID_38479",2000,1950,0,1,5,15,134018,2
"ID_38504",2000,1956,0,1,4,14,29925,4
"ID_38514",2000,1955,1,1,1,13,36575,3
"ID_38527",2000,1954,1,1,1,12,15793,4
"ID_38561",2000,1962,0,2,3,14,44887,3
"ID_38564",2000,1946,1,1,3,13,15793,3
"ID_38574",2000,1970,0,1,5,12,14131,4
"ID_38604",2000,1964,0,2,4,12,21612,
"ID_38631",2000,1976,0,2,5,10,29925,3
"ID_38737",2000,1973,1,3,5,16,7481,4
"ID_38744",2000,1965,0,3,1,16,29925,4
"ID_38749",2000,1964,1,2,1,14,15793,3
"ID_38753",2000,1977,1,1,5,14,12468,3
"ID_38761",2000,1975,1,1,5,12,14131,3
"ID_38769",2000,1954,0,2,1,11,12468,2
"ID_38797",2000,1981,0,1,5,11,2992,4
"ID_38807",2000,1962,0,1,3,14,36575,4
"ID_38810",2000,1965,1,1,1,16,24937,2
"ID_38812",2000,1963,1,1,1,18,24937,3
"ID_38819",2000,1953,0,1,3,12,29925,3
"ID_38827",2000,1980,1,3,5,9,4322,3
"ID_38831",2000,1956,1,1,1,12,10806,4
"ID_38861",2000,1935,0,1,1,16,4987,4
"ID_38868",2000,1975,0,1,1,12,18287,3
"ID_38879",2000,1944,0,1,5,16,134018,
"ID_38886",2000,1974,1,1,5,16,12468,4
"ID_38890",2000,1956,0,1,3,13,2327,2
"ID_38906",2000,1970,0,1,5,12,54862,2
"ID_38912",2000,1953,0,1,5,17,29925,3
"ID_38940",2000,1947,0,1,3,12,24937,4
"ID_38943",2000,1970,1,2,1,13,7481,3
"ID_38972",2000,1959,0,1,1,10,9143,2
"ID_38984",2000,1948,0,1,5,8,7481,3
"ID_38988",2000,1972,0,1,1,14,12468,3
"ID_39008",2000,1955,0,1,1,17,29925,4
"ID_39009",2000,1961,1,1,1,16,333,3
"ID_39011",2000,1948,0,1,1,18,29925,4
"ID_39030",2000,1929,1,1,3,15,5985,2
"ID_39033",2000,1971,1,1,5,11,9143,2
"ID_39053",2000,1950,1,1,3,18,29925,4
"ID_39065",2000,1961,0,1,1,15,66500,4
"ID_39066",2000,1949,1,1,1,18,134018,4
"ID_39068",2000,1944,0,1,1,18,24937,2
"ID_39072",2000,1965,1,1,5,16,7481,
"ID_39089",2000,1957,1,1,1,12,14131,3
"ID_39094",2000,1951,1,1,1,16,15793,
"ID_39117",2000,1944,1,1,3,12,21612,
"ID_39133",2000,1970,1,1,4,12,18287,4
"ID_39140",2000,1975,0,1,1,14,9143,3
"ID_39144",2000,1972,0,1,5,13,5985,4
"ID_39145",2000,1963,1,1,1,11,18287,3
"ID_39146",2000,1961,1,1,1,13,9143,4
"ID_39154",2000,1961,1,1,3,16,10806,4
"ID_39155",2000,1966,1,1,3,16,21612,3
"ID_39159",2000,1979,0,3,1,11,9143,4
"ID_39170",2000,1978,1,3,1,11,4987,
"ID_39182",2000,1957,1,3,1,9,5985,3
"ID_39209",2000,1937,1,1,3,12,9143,
"ID_39220",2000,1972,0,1,5,14,29925,4
"ID_39234",2000,1928,0,1,1,8,10806,3
"ID_39242",2000,1919,1,1,5,12,333,
"ID_39243",2000,1958,1,1,1,12,10806,4
"ID_39260",2000,1968,1,2,1,14,14131,4
"ID_39297",2000,1943,0,1,3,12,24937,3
"ID_39301",2000,1970,0,1,3,10,333,3
"ID_39322",2000,1958,0,1,3,14,29925,
"ID_39348",2000,1953,1,1,3,13,9143,3
"ID_39365",2000,1967,1,2,5,12,9143,3
"ID_39367",2000,1970,0,1,1,12,14131,3
"ID_39377",2000,1966,1,2,1,6,36575,4
"ID_39391",2000,1958,0,1,1,16,66500,4
"ID_39405",2000,1956,0,1,1,16,66500,3
"ID_39424",2000,1958,1,1,3,14,24937,3
"ID_39436",2000,1947,1,1,3,14,21612,3
"ID_39457",2000,1966,1,1,5,16,21612,3
"ID_39478",2000,1947,1,1,5,14,36575,3
"ID_39500",2000,1956,1,2,1,13,5985,2
"ID_39517",2000,1962,0,1,5,12,44887,2
"ID_39526",2000,1976,0,1,1,12,24937,4
"ID_39527",2000,1966,1,2,1,12,21612,2
"ID_39539",2000,1968,0,2,1,12,14131,3
"ID_39557",2000,1949,0,2,1,20,29925,
"ID_39575",2000,1981,1,3,5,11,1330,4
"ID_39589",2000,1960,0,1,1,14,24937,3
"ID_39596",2000,1974,1,1,4,12,2327,3
"ID_39614",2000,1968,1,1,1,16,29925,
"ID_39635",2000,1962,1,1,1,13,333,
"ID_39646",2000,1931,0,1,1,19,134018,3
"ID_39655",2000,1958,0,1,1,15,36575,4
"ID_39670",2000,1934,0,2,1,13,29925,2
"ID_39684",2000,1953,1,1,3,14,4322,4
"ID_39689",2000,1977,1,1,5,16,18287,4
"ID_39690",2000,1973,1,1,5,14,10806,3
"ID_39713",2000,,0,2,3,12,14131,3
"ID_39742",2000,1969,1,2,5,16,18287,4
"ID_39780",2000,1969,0,1,3,9,12468,3
"ID_39781",2000,1975,0,1,2,13,18287,3
"ID_39790",2000,1931,0,1,3,12,7481,3
"ID_39791",2000,1950,1,1,2,12,21612,4
"ID_39812",2000,1971,1,2,1,14,12468,3
"ID_39842",2000,1964,1,1,5,11,4987,
"ID_39864",2000,1952,1,1,2,13,36575,3
"ID_39867",2000,1958,0,1,2,14,21612,4
"ID_39889",2000,1960,1,2,4,13,7481,3
"ID_39909",2000,1974,0,1,5,16,21612,4
"ID_39935",2000,1955,1,1,1,12,18287,3
"ID_39938",2000,1935,1,1,1,18,7481,3
"ID_39959",2000,1955,1,2,5,11,10806,2
"ID_39997",2000,1964,1,1,3,13,12468,2
"ID_40002",2000,1957,1,1,1,14,29925,4
"ID_40004",2000,1971,1,1,1,16,44887,3
"ID_40005",2000,1952,0,1,1,18,54862,3
"ID_40023",2000,1978,0,1,5,15,2992,3
"ID_40037",2000,1955,1,1,5,14,29925,3
"ID_40039",2000,1952,0,1,1,16,36575,
"ID_40043",2000,1976,0,1,5,16,21612,3
"ID_40067",2000,1966,1,1,1,12,9143,4
"ID_40073",2000,1955,0,1,1,15,29925,
"ID_40074",2000,1966,0,1,1,12,21612,4
"ID_40077",2000,1977,1,3,1,14,15793,3
"ID_40117",2000,1981,0,1,5,12,7481,4
"ID_40208",2000,1955,1,2,3,14,29925,3
"ID_40224",2000,1946,1,1,1,12,12468,4
"ID_40241",2000,1956,1,1,5,16,29925,
"ID_40247",2000,1958,1,3,3,16,44887,4
"ID_40260",2000,1923,0,1,1,12,10806,4
"ID_40262",2000,1944,1,1,1,16,24937,3
"ID_40274",2000,1977,0,1,5,15,15793,3
"ID_40286",2000,1973,0,1,5,12,29925,2
"ID_40292",2000,1957,1,1,3,20,44887,3
"ID_40313",2000,1941,1,1,1,12,15793,4
"ID_40320",2000,1966,0,1,2,13,54862,3
"ID_40353",2000,1955,0,1,1,12,44887,3
"ID_40366",2000,1956,1,1,1,13,18287,2
"ID_40368",2000,1968,0,1,3,12,21612,3
"ID_40384",2000,1928,1,1,2,12,333,3
"ID_40418",2000,1968,1,1,1,12,15793,3
"ID_40429",2000,1980,1,1,1,12,3657,3
"ID_40430",2000,1950,0,1,3,12,29925,3
"ID_40473",2000,1941,1,1,1,12,14131,4
"ID_40486",2000,1966,1,1,1,14,2992,4
"ID_40499",2000,1960,0,1,1,20,29925,3
"ID_40547",2000,1936,1,1,1,12,1330,4
"ID_40616",2000,1962,0,2,5,16,44887,3
"ID_40619",2000,1967,1,2,1,14,29925,3
"ID_40649",2000,1943,1,1,2,11,9143,3
"ID_40683",2000,1951,1,1,5,14,21612,
"ID_40706",2000,1965,1,3,1,12,7481,
"ID_40726",2000,1961,0,1,1,13,21612,3
"ID_40753",2000,1979,1,3,5,12,4987,3
"ID_40755",2000,1969,0,1,4,12,134018,3
"ID_40761",2000,1963,1,1,5,12,15793,
"ID_40774",2000,1959,1,1,3,12,5985,2
"ID_40776",2000,1960,1,1,1,15,15793,3
"ID_40795",2000,1962,0,1,3,12,18287,2
"ID_40820",2000,1976,0,1,5,13,12468,
"ID_40837",2000,1961,1,2,1,14,14131,3
"ID_40861",2000,1920,1,1,2,10,5985,2
"ID_40872",2000,1936,1,1,3,20,2327,3
"ID_40881",2000,1953,1,1,1,12,9143,3
"ID_40980",2002,1982,0,1,5,9,312.85,
"ID_40993",2002,1971,1,3,3,14,20335.25,3
"ID_40995",2002,1975,1,1,5,14,3441.35,3
"ID_41015",2002,1964,1,1,1,14,20335.25,
"ID_41029",2002,1949,1,1,3,17,42234.75,4
"ID_41069",2002,1958,1,1,1,14,4692.75,3
"ID_41070",2002,1951,1,1,4,13,10167.625,
"ID_41072",2002,1945,0,1,1,15,62570,
"ID_41073",2002,1940,1,1,1,16,11731.875,4
"ID_41086",2002,1952,0,1,5,18,42234.75,
"ID_41111",2002,1952,1,1,1,16,62570,4
"ID_41144",2002,1969,0,2,3,9,1251.4,
"ID_41158",2002,1969,0,3,3,13,23463.75,
"ID_41159",2002,1968,0,2,3,12,14860.375,3
"ID_41163",2002,1969,1,2,4,14,13296.125,3
"ID_41213",2002,1940,0,1,4,11,234366.65,3
"ID_41215",2002,1969,1,1,1,20,234366.65,4
"ID_41242",2002,1954,1,1,1,18,28156.5,
"ID_41244",2002,1957,1,1,1,14,23463.75,4
"ID_41252",2002,1974,0,1,3,18,234366.65,2
"ID_41262",2002,1983,1,2,5,12,312.85,
"ID_41271",2002,1969,0,1,1,16,51620.25,4
"ID_41283",2002,1969,0,1,1,14,14860.375,
"ID_41287",2002,1965,1,1,4,14,17206.75,
"ID_41290",2002,1975,1,1,5,13,13296.125,3
"ID_41298",2002,1955,1,1,3,14,62570,4
"ID_41324",2002,1971,1,1,5,9,10167.625,3
"ID_41339",2002,1976,0,1,1,13,34413.5,4
"ID_41345",2002,1957,1,2,3,20,23463.75,4
"ID_41355",2002,1978,1,1,5,14,17206.75,
"ID_41361",2002,1960,1,1,5,16,34413.5,3
"ID_41363",2002,1964,1,3,1,18,17206.75,
"ID_41364",2002,1962,0,1,5,16,34413.5,3
"ID_41370",2002,1942,0,1,3,19,14860.375,3
"ID_41371",2002,1978,1,1,1,13,8603.375,3
"ID_41378",2002,1961,0,2,1,12,23463.75,3
"ID_41385",2002,1959,1,1,1,16,42234.75,4
"ID_41386",2002,1965,0,1,2,16,234366.65,4
"ID_41412",2002,1951,1,1,1,14,8603.375,4
"ID_41426",2002,1971,0,1,5,18,23463.75,3
"ID_41434",2002,1963,0,1,1,17,234366.65,3
"ID_41443",2002,1947,0,2,1,15,20335.25,1
"ID_41464",2002,1953,1,1,1,15,34413.5,4
"ID_41468",2002,1965,0,1,1,15,62570,4
"ID_41469",2002,1966,0,1,1,14,51620.25,
"ID_41495",2002,1968,1,1,1,12,10167.625,4
"ID_41520",2002,1972,0,1,5,12,11731.875,2
"ID_41538",2002,1946,0,1,1,18,51620.25,3
"ID_41603",2002,1961,0,1,5,12,7039.125,2
"ID_41619",2002,1957,1,1,1,16,17206.75,
"ID_41622",2002,1978,1,1,5,12,1251.4,2
"ID_41642",2002,1967,1,1,1,12,13296.125,
"ID_41677",2002,1940,1,1,1,14,20335.25,4
"ID_41700",2002,1969,0,1,5,16,42234.75,4
"ID_41734",2002,1929,0,1,3,12,13296.125,
"ID_41757",2002,1949,0,1,1,11,28156.5,3
"ID_41759",2002,1977,1,1,1,17,5631.3,
"ID_41780",2002,1945,1,1,5,17,42234.75,3
"ID_41812",2002,1974,0,1,3,13,34413.5,3
"ID_41819",2002,1954,0,1,1,20,234366.65,3
"ID_41823",2002,1950,1,1,1,16,14860.375,4
"ID_41834",2002,1958,0,1,1,12,20335.25,
"ID_41852",2002,1980,0,3,5,11,14860.375,4
"ID_41853",2002,1971,0,1,5,15,23463.75,
"ID_41854",2002,1936,0,3,1,12,8603.375,
"ID_41856",2002,1959,0,3,1,12,20335.25,3
"ID_41866",2002,1948,1,3,1,11,1251.4,2
"ID_41898",2002,1980,0,3,5,13,2815.65,3
"ID_41909",2002,1976,0,1,3,12,4692.75,2
"ID_41923",2002,1940,1,1,5,12,17206.75,
"ID_41949",2002,1964,0,2,5,11,10167.625,2
"ID_41955",2002,1947,0,1,1,16,34413.5,
"ID_41974",2002,1934,1,1,4,13,51620.25,
"ID_41995",2002,1942,1,2,3,17,28156.5,4
"ID_42003",2002,1977,0,1,5,11,10167.625,4
"ID_42020",2002,1955,1,1,1,13,28156.5,4
"ID_42053",2002,1930,1,1,3,12,7039.125,3
"ID_42089",2002,1960,1,1,5,12,10167.625,
"ID_42093",2002,1928,1,1,2,12,5631.3,4
"ID_42179",2002,1954,1,1,1,14,28156.5,4
"ID_42184",2002,1961,1,1,4,13,28156.5,
"ID_42199",2002,1969,1,2,3,12,5631.3,3
"ID_42208",2002,1979,1,1,5,12,2815.65,
"ID_42227",2002,1963,0,2,3,12,13296.125,
"ID_42254",2002,1954,1,1,1,14,13296.125,4
"ID_42264",2002,1955,0,1,1,10,312.85,3
"ID_42275",2002,1944,1,1,3,13,14860.375,2
"ID_42298",2002,1972,1,1,3,12,10167.625,3
"ID_42339",2002,1946,0,1,1,14,34413.5,2
"ID_42382",2002,1952,1,1,1,18,23463.75,3
"ID_42412",2002,1969,1,1,2,12,20335.25,4
"ID_42416",2002,1960,1,1,1,20,34413.5,
"ID_42440",2002,1950,0,1,1,13,34413.5,4
"ID_42494",2002,1968,0,1,1,10,7039.125,2
"ID_42518",2002,1946,0,1,1,16,34413.5,3
"ID_42524",2002,1959,1,1,1,14,28156.5,3
"ID_42552",2002,1958,0,1,5,14,23463.75,
"ID_42569",2002,1964,0,1,3,16,34413.5,3
"ID_42571",2002,1951,1,1,3,14,42234.75,3
"ID_42575",2002,1981,1,1,5,14,1251.4,4
"ID_42633",2002,1948,0,2,4,16,28156.5,2
"ID_42635",2002,1953,0,3,1,14,20335.25,3
"ID_42650",2002,1964,1,1,5,15,23463.75,
"ID_42652",2002,1938,1,1,1,17,3441.35,3
"ID_42669",2002,1983,1,1,5,12,2189.95,4
"ID_42672",2002,1982,0,1,5,13,10167.625,
"ID_42703",2002,1970,1,1,1,12,14860.375,
"ID_42707",2002,1964,1,2,3,19,28156.5,2
"ID_42709",2002,1958,1,1,1,12,20335.25,
"ID_42722",2002,1951,0,1,1,16,28156.5,3
"ID_42724",2002,1956,0,1,1,20,28156.5,3
"ID_42737",2002,1937,1,1,3,18,28156.5,4
"ID_42743",2002,1970,1,1,1,16,17206.75,
"ID_42800",2002,1951,1,1,5,18,42234.75,
"ID_42809",2002,1953,1,1,1,18,2189.95,4
"ID_42814",2002,1949,1,1,1,16,17206.75,
"ID_42815",2002,1958,1,1,1,15,23463.75,4
"ID_42850",2002,1950,0,2,3,15,42234.75,2
"ID_42855",2002,,0,1,5,20,42234.75,4
"ID_42911",2002,1966,1,1,5,18,51620.25,4
"ID_42925",2002,1937,0,1,5,12,20335.25,3
"ID_42930",2002,1943,0,3,3,14,4067.05,2
"ID_42958",2002,1969,0,1,3,12,14860.375,4
"ID_42983",2002,1975,0,1,1,16,28156.5,3
"ID_42985",2002,1947,1,1,1,12,7039.125,
"ID_43020",2002,1979,0,1,5,14,7039.125,
"ID_43035",2002,1965,0,1,5,9,11731.875,3
"ID_43041",2002,1947,0,1,1,10,7039.125,2
"ID_43042",2002,1939,0,1,1,8,7039.125,2
"ID_43057",2002,1980,0,1,1,11,14860.375,4
"ID_43092",2002,1958,1,1,3,12,14860.375,
"ID_43097",2002,1953,0,1,1,12,23463.75,
"ID_43123",2002,1952,1,1,1,13,2815.65,2
"ID_43127",2002,1957,0,3,1,12,17206.75,
"ID_43145",2002,1973,0,1,1,12,17206.75,
"ID_43160",2002,1947,0,1,1,16,17206.75,
"ID_43165",2002,1962,0,1,4,12,13296.125,3
"ID_43176",2002,1954,0,1,3,12,34413.5,3
"ID_43190",2002,1953,1,2,1,12,11731.875,
"ID_43204",2002,1970,1,1,1,13,7039.125,
"ID_43206",2002,1947,0,1,1,15,23463.75,4
"ID_43207",2002,1939,0,1,1,14,234366.65,
"ID_43214",2002,1966,1,2,5,9,11731.875,2
"ID_43217",2002,1965,0,2,3,12,11731.875,3
"ID_43231",2002,1964,1,1,5,15,23463.75,4
"ID_43244",2002,1969,0,1,5,13,20335.25,4
"ID_43266",2002,1938,1,1,1,12,2189.95,2
"ID_43267",2002,1974,0,1,1,16,23463.75,4
"ID_43270",2002,1941,0,1,1,16,42234.75,3
"ID_43277",2002,1962,0,1,1,9,23463.75,3
"ID_43305",2002,1949,1,1,1,16,2189.95,4
"ID_43320",2002,1959,0,1,1,9,23463.75,3
"ID_43335",2002,1976,1,2,5,10,4692.75,
"ID_43345",2002,1942,1,1,3,18,20335.25,3
"ID_43365",2002,1943,1,1,1,12,312.85,
"ID_43369",2002,1972,1,1,4,13,5631.3,
"ID_43370",2002,1960,1,1,1,12,20335.25,3
"ID_43376",2002,1965,0,2,1,15,42234.75,3
"ID_43380",2002,1955,1,1,1,14,234366.65,4
"ID_43390",2002,1965,1,3,1,16,234366.65,
"ID_43400",2002,1977,1,1,4,10,312.85,
"ID_43416",2002,1941,1,1,1,15,23463.75,
"ID_43424",2002,1969,0,2,1,10,23463.75,
"ID_43474",2002,1976,1,1,5,19,10167.625,
"ID_43511",2002,1958,0,1,1,14,20335.25,
"ID_43518",2002,1966,1,1,3,14,11731.875,4
"ID_43534",2002,1955,0,1,1,14,42234.75,3
"ID_43538",2002,1940,0,1,1,12,42234.75,4
"ID_43560",2002,1972,0,1,1,12,14860.375,4
"ID_43603",2002,1982,0,2,5,10,3441.35,3
"ID_43636",2002,1957,0,2,4,16,5631.3,1
"ID_43651",2002,1961,0,1,3,9,2189.95,3
"ID_43666",2002,1961,0,1,5,12,2815.65,3
"ID_43670",2002,1951,1,1,1,16,17206.75,4
"ID_43672",2002,1941,1,1,2,12,17206.75,3
"ID_43676",2002,1977,0,1,5,12,17206.75,
"ID_43694",2002,1980,0,1,5,9,14860.375,
"ID_43704",2004,1971,0,2,5,16,11321.25,3
"ID_43711",2004,1972,0,2,1,10,6792.75,
"ID_43724",2004,1949,1,3,1,16,1207.6,3
"ID_43742",2004,1943,1,1,1,15,16604.5,4
"ID_43782",2004,1956,0,1,1,16,40756.5,
"ID_43814",2004,1970,1,1,1,18,33209,
"ID_43819",2004,1971,1,1,5,16,49813.5,3
"ID_43830",2004,1945,1,1,1,12,14340.25,2
"ID_43841",2004,1954,1,1,1,12,19623.5,
"ID_43854",2004,1946,0,1,1,12,60380,4
"ID_43858",2004,1946,0,1,1,12,19623.5,
"ID_43864",2004,1979,0,1,5,11,14340.25,
"ID_43907",2004,1963,1,2,5,13,8302.25,3
"ID_43910",2004,1953,0,3,1,6,4528.5,
"ID_43932",2004,1979,1,3,5,16,11321.25,4
"ID_43960",2004,1984,0,3,5,14,2717.1,
"ID_43980",2004,1961,1,1,5,13,22642.5,
"ID_43981",2004,1948,1,1,5,17,134008.44,4
"ID_44044",2004,1964,0,1,1,12,1207.6,
"ID_44074",2004,1951,0,1,1,13,49813.5,4
"ID_44083",2004,1964,1,1,1,16,33209,
"ID_44096",2004,1949,1,1,1,14,33209,3
"ID_44099",2004,1961,1,1,1,14,9811.75,
"ID_44113",2004,1949,1,2,5,13,16604.5,
"ID_44115",2004,1975,0,3,1,5,16604.5,
"ID_44138",2004,1954,0,1,1,20,134008.44,3
"ID_44160",2004,1976,0,1,5,19,22642.5,
"ID_44168",2004,1943,1,1,3,14,14340.25,
"ID_44180",2004,1960,0,1,3,14,27171,
"ID_44193",2004,1972,1,2,4,16,3320.9,
"ID_44232",2004,1957,0,1,5,18,40756.5,
"ID_44253",2004,1973,0,1,1,16,27171,
"ID_44255",2004,1973,0,2,1,14,27171,
"ID_44265",2004,1974,1,2,1,16,6792.75,3
"ID_44286",2004,1966,0,1,4,6,19623.5,3
"ID_44287",2004,1976,0,1,5,12,16604.5,
"ID_44290",2004,1964,1,1,1,12,22642.5,3
"ID_44298",2004,1963,1,2,5,12,2113.3,1
"ID_44332",2004,1945,1,1,3,15,19623.5,
"ID_44356",2004,1975,1,2,1,12,3924.7,
"ID_44360",2004,1968,0,2,5,14,27171,
"ID_44392",2004,1974,1,2,1,12,19623.5,4
"ID_44395",2004,1974,0,2,1,12,11321.25,
"ID_44444",2004,1969,1,1,1,13,27171,
"ID_44453",2004,1943,0,1,1,13,22642.5,
"ID_44457",2004,1971,0,1,1,16,27171,
"ID_44464",2004,1947,1,1,4,12,14340.25,3
"ID_44467",2004,1970,1,2,5,11,5434.2,
"ID_44474",2004,1961,1,1,1,18,6792.75,4
"ID_44486",2004,1952,1,1,1,18,40756.5,
"ID_44487",2004,1975,0,1,1,17,134008.44,
"ID_44501",2004,1944,1,1,3,17,49813.5,
"ID_44502",2004,1944,0,1,3,12,12830.75,
"ID_44505",2004,1960,0,1,4,10,16604.5,4
"ID_44585",2004,1978,1,1,1,16,19623.5,
"ID_44587",2004,1958,0,2,4,13,19623.5,2
"ID_44598",2004,1976,1,3,5,16,19623.5,
"ID_44603",2004,1935,0,3,1,18,22642.5,
"ID_44605",2004,1960,1,3,1,16,33209,3
"ID_44606",2004,1968,0,3,1,14,27171,
"ID_44616",2004,1941,0,1,1,20,49813.5,4
"ID_44626",2004,1968,0,1,5,16,49813.5,
"ID_44627",2004,1960,0,1,5,12,27171,
"ID_44638",2004,1949,1,1,1,12,12830.75,3
"ID_44642",2004,1954,1,1,1,12,9811.75,
"ID_44675",2004,1952,1,1,3,13,27171,4
"ID_44681",2004,1966,1,1,3,16,14340.25,
"ID_44682",2004,1957,1,1,3,20,19623.5,3
"ID_44687",2004,1930,0,1,1,20,22642.5,4
"ID_44707",2004,1972,0,1,5,13,33209,
"ID_44727",2004,1948,1,1,5,12,14340.25,2
"ID_44736",2004,1952,0,1,5,16,33209,4
"ID_44738",2004,1956,1,1,3,15,14340.25,
"ID_44748",2004,1972,1,2,5,20,9811.75,4
"ID_44751",2004,1970,0,1,1,18,27171,4
"ID_44763",2004,1955,1,1,1,14,134008.44,
"ID_44820",2004,1953,0,1,5,14,27171,2
"ID_44871",2004,1953,1,1,2,15,22642.5,
"ID_44892",2004,1967,1,1,3,13,12830.75,3
"ID_44896",2004,1971,1,1,1,14,6792.75,
"ID_44905",2004,1964,0,1,4,14,27171,3
"ID_44907",2004,1970,1,1,1,20,22642.5,3
"ID_44921",2004,1964,1,3,1,10,9811.75,4
"ID_44929",2004,1965,0,1,4,12,6792.75,3
"ID_44945",2004,1958,1,1,1,16,134008.44,
"ID_44989",2004,1974,0,1,1,14,3320.9,3
"ID_44995",2004,1961,1,1,1,19,134008.44,3
"ID_45021",2004,1979,0,1,5,12,19623.5,4
"ID_45028",2004,1941,0,1,1,12,27171,4
"ID_45036",2004,1953,0,1,3,13,134008.44,
"ID_45067",2004,1952,0,1,1,15,40756.5,
"ID_45076",2004,1963,0,1,3,13,49813.5,4
"ID_45085",2004,1975,1,1,4,11,1207.6,
"ID_45088",2004,1960,0,2,1,15,19623.5,
"ID_45093",2004,1980,1,1,1,14,9811.75,
"ID_45133",2004,1937,1,1,1,14,14340.25,
"ID_45157",2004,1984,1,1,5,13,2113.3,3
"ID_45158",2004,1986,0,1,5,12,2113.3,4
"ID_45186",2004,1978,0,3,5,3,11321.25,
"ID_45221",2004,1972,1,1,1,12,11321.25,4
"ID_45232",2004,1969,0,1,3,13,12830.75,3
"ID_45235",2004,1966,1,1,4,9,6792.75,1
"ID_45258",2004,1966,1,2,5,10,2717.1,3
"ID_45325",2004,1942,1,1,1,19,4528.5,
"ID_45368",2004,1933,0,1,1,12,27171,3
"ID_45372",2004,1966,1,2,1,17,40756.5,3
"ID_45376",2004,1943,0,1,1,12,5434.2,4
"ID_45394",2004,1985,0,3,5,10,4528.5,2
"ID_45419",2004,1942,0,1,1,6,27171,3
"ID_45430",2004,1984,0,1,5,11,1207.6,3
"ID_45436",2004,1957,0,1,1,12,22642.5,
"ID_45443",2004,1947,1,1,1,17,49813.5,
"ID_45455",2004,1945,0,1,1,5,12830.75,
"ID_45459",2004,1937,0,1,1,16,40756.5,
"ID_45514",2004,1974,1,1,3,19,16604.5,
"ID_45558",2004,1973,0,3,1,13,19623.5,4
"ID_45569",2004,1953,1,1,1,14,27171,
"ID_45576",2004,1960,0,3,1,20,40756.5,
"ID_45579",2004,1957,1,1,3,19,40756.5,
"ID_45595",2004,1940,0,1,1,14,3924.7,
"ID_45632",2004,1958,1,2,2,13,1207.6,
"ID_45665",2004,1970,1,3,1,13,49813.5,
"ID_45677",2004,1953,1,3,1,16,22642.5,
"ID_45704",2004,1969,0,1,1,16,33209,
"ID_45707",2004,1953,1,1,1,18,22642.5,4
"ID_45731",2004,1957,0,1,1,16,134008.44,
"ID_45740",2004,1954,0,1,1,14,49813.5,2
"ID_45757",2004,1979,0,1,5,14,2113.3,4
"ID_45761",2004,1956,0,1,3,10,16604.5,3
"ID_45767",2004,1964,1,1,1,14,19623.5,
"ID_45813",2004,1971,1,1,1,12,8302.25,
"ID_45815",2004,1942,1,1,1,13,19623.5,3
"ID_45823",2004,1970,1,1,3,12,11321.25,
"ID_45825",2004,1970,0,1,3,10,19623.5,3
"ID_45835",2004,1952,0,1,1,16,12830.75,4
"ID_45872",2004,1949,1,1,1,15,33209,4
"ID_45927",2004,1969,0,1,1,10,8302.25,2
"ID_46022",2004,1950,0,1,1,19,40756.5,
"ID_46060",2004,1972,1,1,2,14,301.9,2
"ID_46063",2004,1933,1,1,3,12,11321.25,
"ID_46091",2004,1979,0,1,5,12,19623.5,
"ID_46104",2004,1957,0,2,4,12,11321.25,3
"ID_46106",2004,1971,1,1,3,14,27171,
"ID_46117",2004,1960,1,2,1,14,11321.25,
"ID_46119",2004,1979,0,2,5,9,14340.25,3
"ID_46152",2004,1939,0,1,1,18,40756.5,
"ID_46173",2004,1986,0,3,5,8,4528.5,
"ID_46183",2004,1968,1,1,1,16,16604.5,4
"ID_46201",2004,1983,0,1,5,11,5434.2,
"ID_46207",2004,1956,0,1,1,19,11321.25,
"ID_46213",2004,1961,1,1,2,9,11321.25,
"ID_46226",2004,1960,0,1,1,15,40756.5,
"ID_46230",2004,1960,1,1,1,12,8302.25,4
"ID_46231",2004,1981,0,1,1,13,9811.75,4
"ID_46244",2004,1959,0,1,1,15,49813.5,2
"ID_46255",2004,1979,1,1,5,14,8302.25,
